circuit_type,size,variant,solver,backend,status,time_median,time_mean,time_std,time_min,time_max,num_runs
and_tree,64,sbc_half,chuffed,minizinc,SAT,0.15476465225219727,0.15288368860880533,0.006633274857932029,0.14551305770874023,0.15837335586547852,3
and_tree,64,sbc_half,z3,smt,SAT,0.014962911605834961,0.014996767044067383,0.0005512887180551326,0.014463186264038086,0.015564203262329102,3
and_tree,64,sbc_half,cvc5,smt,SAT,0.014966964721679688,0.01519338289896647,0.0008445494948010882,0.01448512077331543,0.016128063201904297,3
and_tree,128,base,gecode,minizinc,SAT,0.174729585647583,0.1730663776397705,0.008323127787443428,0.16403722763061523,0.18043231964111328,3
and_tree,128,base,chuffed,minizinc,SAT,0.1709270477294922,0.1732172966003418,0.014685716407917628,0.15981125831604004,0.18891358375549316,3
and_tree,128,base,z3,smt,SAT,0.01817941665649414,0.01794743537902832,0.0014696990118326203,0.01637554168701172,0.0192873477935791,3
and_tree,128,base,cvc5,smt,SAT,0.0412602424621582,0.04131197929382324,0.0011675613420776085,0.040171146392822266,0.04250454902648926,3
and_tree,128,sbc,gecode,minizinc,SAT,0.17380762100219727,0.17331798871358237,0.003307575391129875,0.16979289054870605,0.17635345458984375,3
and_tree,128,sbc,chuffed,minizinc,SAT,0.15999269485473633,0.1579725742340088,0.011305260873741252,0.14579343795776367,0.16813158988952637,3
and_tree,128,sbc,z3,smt,SAT,0.019465923309326172,0.019655783971150715,0.0008770755678068853,0.018889188766479492,0.020612239837646484,3
and_tree,128,sbc,cvc5,smt,SAT,0.043178558349609375,0.04481919606526693,0.005777181443318496,0.040039777755737305,0.0512392520904541,3
and_tree,128,sbc_half,gecode,minizinc,SAT,0.16527104377746582,0.16698455810546875,0.007462405079989238,0.16052794456481934,0.1751546859741211,3
and_tree,128,sbc_half,chuffed,minizinc,SAT,0.15018630027770996,0.1519481341044108,0.0047778659137047794,0.148301362991333,0.15735673904418945,3
and_tree,128,sbc_half,z3,smt,SAT,0.019305944442749023,0.018374125162760418,0.0016652183869072699,0.016451597213745117,0.01936483383178711,3
and_tree,128,sbc_half,cvc5,smt,SAT,0.02596902847290039,0.026343822479248047,0.0014710583214564707,0.025096416473388672,0.027966022491455078,3
and_tree,256,base,gecode,minizinc,SAT,0.16881394386291504,0.17283415794372559,0.007394950240396686,0.1683201789855957,0.18136835098266602,3
and_tree,256,base,chuffed,minizinc,SAT,0.16846489906311035,0.16925048828125,0.012931255748588208,0.15672993659973145,0.1825566291809082,3
and_tree,256,base,z3,smt,SAT,0.022977590560913086,0.023180405298868816,0.0012233640247452996,0.022071123123168945,0.024492502212524414,3
and_tree,256,base,cvc5,smt,SAT,0.08578944206237793,0.08872739473978679,0.006803646023730794,0.08388638496398926,0.09650635719299316,3
and_tree,256,sbc,gecode,minizinc,SAT,0.1726386547088623,0.17029349009195963,0.004362860075308279,0.16525959968566895,0.17298221588134766,3
and_tree,256,sbc,chuffed,minizinc,SAT,0.17021918296813965,0.16904234886169434,0.002251164245487853,0.16644668579101562,0.17046117782592773,3
and_tree,256,sbc,z3,smt,SAT,0.027692556381225586,0.026221036911010742,0.0028884149806834166,0.022893190383911133,0.028077363967895508,3
and_tree,256,sbc,cvc5,smt,SAT,0.08501935005187988,0.08888657887776692,0.00791629290431542,0.08364725112915039,0.09799313545227051,3
and_tree,256,sbc_half,gecode,minizinc,SAT,0.17167878150939941,0.1738595962524414,0.005640308789396205,0.16963529586791992,0.18026471138000488,3
and_tree,256,sbc_half,chuffed,minizinc,SAT,0.17156291007995605,0.1682603359222412,0.008153012421590165,0.15897417068481445,0.17424392700195312,3
and_tree,256,sbc_half,z3,smt,SAT,0.025066852569580078,0.02353556950887044,0.0028633338946383578,0.020232200622558594,0.025307655334472656,3
and_tree,256,sbc_half,cvc5,smt,SAT,0.06094789505004883,0.05913988749186198,0.005191102835849399,0.05328655242919922,0.06318521499633789,3
and_tree,512,base,gecode,minizinc,SAT,0.18745183944702148,0.1890686353047689,0.0030933064697525547,0.1871187686920166,0.19263529777526855,3
and_tree,512,base,chuffed,minizinc,SAT,0.18481731414794922,0.18190765380859375,0.007128771778509811,0.1737842559814453,0.18712139129638672,3
and_tree,512,base,z3,smt,SAT,0.031289100646972656,0.031928062438964844,0.001302813210482206,0.031068086624145508,0.03342700004577637,3
and_tree,512,base,cvc5,smt,SAT,0.1985163688659668,0.19794964790344238,0.00959567525828885,0.18808317184448242,0.20724940299987793,3
and_tree,512,sbc,gecode,minizinc,SAT,0.19149398803710938,0.18994553883870444,0.00839310448240634,0.18088603019714355,0.19745659828186035,3
and_tree,512,sbc,chuffed,minizinc,SAT,0.1790616512298584,0.1812895139058431,0.003987471841545812,0.17891383171081543,0.18589305877685547,3
and_tree,512,sbc,z3,smt,SAT,0.03496122360229492,0.03588604927062988,0.001693087081716592,0.03485679626464844,0.03784012794494629,3
and_tree,512,sbc,cvc5,smt,SAT,0.22512316703796387,0.24673827489217123,0.06316035815996546,0.19722318649291992,0.3178684711456299,3
and_tree,512,sbc_half,gecode,minizinc,SAT,0.2156529426574707,0.20897428194681802,0.011669720602603337,0.19549942016601562,0.21577048301696777,3
and_tree,512,sbc_half,chuffed,minizinc,SAT,0.20166349411010742,0.19399762153625488,0.01569566134415339,0.17594218254089355,0.20438718795776367,3
and_tree,512,sbc_half,z3,smt,SAT,0.03066730499267578,0.03003533681233724,0.0018183391845170646,0.027985334396362305,0.03145337104797363,3
and_tree,512,sbc_half,cvc5,smt,SAT,0.14504337310791016,0.14611180623372397,0.033483417953258626,0.1131753921508789,0.1801166534423828,3
and_tree,1024,base,gecode,minizinc,SAT,0.22050213813781738,0.23719255129496256,0.02985283114652323,0.21941757202148438,0.27165794372558594,3
and_tree,1024,base,chuffed,minizinc,SAT,0.2156224250793457,0.2181549072265625,0.005919236472655068,0.21392321586608887,0.22491908073425293,3
and_tree,1024,base,z3,smt,SAT,0.06097292900085449,0.062055508295694985,0.0037804463768643408,0.05893445014953613,0.06625914573669434,3
and_tree,1024,base,cvc5,smt,SAT,0.6501224040985107,0.6804843743642172,0.062333277693674013,0.6391494274139404,0.7521812915802002,3
and_tree,1024,sbc,gecode,minizinc,SAT,0.2412734031677246,0.23258503278096518,0.01581776398721565,0.21432733535766602,0.24215435981750488,3
and_tree,1024,sbc,chuffed,minizinc,SAT,0.22141385078430176,0.2338071664174398,0.030008741643406674,0.21198010444641113,0.26802754402160645,3
and_tree,1024,sbc,z3,smt,SAT,0.05478215217590332,0.054657300313313804,0.0012016166375355053,0.05339813232421875,0.055791616439819336,3
and_tree,1024,sbc,cvc5,smt,SAT,0.6445369720458984,0.6302355925242106,0.05122729567956589,0.5733773708343506,0.6727924346923828,3
and_tree,1024,sbc_half,gecode,minizinc,SAT,0.20349836349487305,0.20325597127278647,0.0013058733039167608,0.20184588432312012,0.2044236660003662,3
and_tree,1024,sbc_half,chuffed,minizinc,SAT,0.19966936111450195,0.19973381360371908,0.00171811674359438,0.19804883003234863,0.20148324966430664,3
and_tree,1024,sbc_half,z3,smt,SAT,0.047273874282836914,0.048221985499064125,0.0030370643943669093,0.04577207565307617,0.0516200065612793,3
and_tree,1024,sbc_half,cvc5,smt,SAT,0.25830507278442383,0.271373192469279,0.033030821163476255,0.24687576293945312,0.30893874168395996,3
and_tree,2048,base,gecode,minizinc,SAT,0.2815675735473633,0.28345561027526855,0.0040559976724884395,0.2806878089904785,0.28811144828796387,3
and_tree,2048,base,chuffed,minizinc,SAT,0.29594945907592773,0.29707813262939453,0.01561247450444431,0.2820606231689453,0.31322431564331055,3
and_tree,2048,base,z3,smt,SAT,0.09392189979553223,0.09497340520222981,0.0030164243589806115,0.09262347221374512,0.09837484359741211,3
and_tree,2048,base,cvc5,smt,SAT,1.8254685401916504,1.8479373455047607,0.07802828611644641,1.7836086750030518,1.93473482131958,3
and_tree,2048,sbc,gecode,minizinc,SAT,0.2785027027130127,0.2794325351715088,0.0016407549497207494,0.27846789360046387,0.2813270092010498,3
and_tree,2048,sbc,chuffed,minizinc,SAT,0.3114478588104248,0.30214913686116535,0.017443789400089973,0.2820260524749756,0.3129734992980957,3
and_tree,2048,sbc,z3,smt,SAT,0.10378050804138184,0.1024160385131836,0.002647397357979989,0.0993647575378418,0.10410284996032715,3
and_tree,2048,sbc,cvc5,smt,SAT,1.8483269214630127,1.9046451250712078,0.10490278127848311,1.8399291038513184,2.025679349899292,3
and_tree,2048,sbc_half,gecode,minizinc,SAT,0.2570512294769287,0.2668139934539795,0.020958476892874476,0.2525179386138916,0.29087281227111816,3
and_tree,2048,sbc_half,chuffed,minizinc,SAT,0.2704310417175293,0.27138225237528485,0.003032169211448427,0.268939733505249,0.27477598190307617,3
and_tree,2048,sbc_half,z3,smt,SAT,0.0892791748046875,0.08890501658121745,0.0026252736718653013,0.08611273765563965,0.0913231372833252,3
and_tree,2048,sbc_half,cvc5,smt,SAT,0.8094761371612549,0.8055301507314047,0.05300272639527163,0.7506647109985352,0.8564496040344238,3
and_tree,4096,base,gecode,minizinc,SAT,0.43681955337524414,0.4697755177815755,0.05872991514651322,0.434924840927124,0.5375821590423584,3
and_tree,4096,base,chuffed,minizinc,SAT,0.4908733367919922,0.4903298219045003,0.030312259027115523,0.4597494602203369,0.5203666687011719,3
and_tree,4096,base,z3,smt,SAT,0.18869471549987793,0.20737497011820474,0.03624020792021213,0.18428611755371094,0.2491440773010254,3
and_tree,4096,base,cvc5,smt,SAT,4.837394714355469,4.904805501302083,0.17915658468003273,4.769132852554321,5.10788893699646,3
and_tree,4096,sbc,gecode,minizinc,SAT,0.47468996047973633,0.47063008944193524,0.020599911868402022,0.4483025074005127,0.48889780044555664,3
and_tree,4096,sbc,chuffed,minizinc,SAT,0.44563889503479004,0.4501923720041911,0.00957557432590422,0.4437432289123535,0.4611949920654297,3
and_tree,4096,sbc,z3,smt,SAT,0.21462726593017578,0.21117965380350748,0.011497242808044447,0.19835305213928223,0.22055864334106445,3
and_tree,4096,sbc,cvc5,smt,SAT,4.907854318618774,4.921786308288574,0.02675914705243622,4.904867649078369,4.952636957168579,3
and_tree,4096,sbc_half,gecode,minizinc,SAT,0.36594676971435547,0.3625275293986003,0.007119731402288067,0.3543431758880615,0.3672926425933838,3
and_tree,4096,sbc_half,chuffed,minizinc,SAT,0.379011869430542,0.3925151824951172,0.027016876855133803,0.3749120235443115,0.42362165451049805,3
and_tree,4096,sbc_half,z3,smt,SAT,0.20162200927734375,0.19448510805765787,0.021849761301269453,0.16995930671691895,0.21187400817871094,3
and_tree,4096,sbc_half,cvc5,smt,SAT,2.355123281478882,2.3542402585347495,0.04358378440537815,2.3102216720581055,2.3973758220672607,3
comparator,4,base,gecode,minizinc,SAT,0.16082310676574707,0.15844480196634927,0.00853306150086276,0.14897489547729492,0.16553640365600586,3
comparator,4,base,chuffed,minizinc,SAT,0.15480780601501465,0.15513006846110025,0.002733330169248269,0.1525721549987793,0.15801024436950684,3
comparator,4,base,z3,smt,SAT,0.020653963088989258,0.020055214564005535,0.0010698519719172248,0.01882004737854004,0.020691633224487305,3
comparator,4,base,cvc5,smt,SAT,0.012961149215698242,0.013231992721557617,0.0004840571257902893,0.01294398307800293,0.01379084587097168,3
comparator,4,sbc,gecode,minizinc,SAT,0.15305280685424805,0.15113226572672525,0.004855198235331654,0.14561057090759277,0.15473341941833496,3
comparator,4,sbc,chuffed,minizinc,SAT,0.18479704856872559,0.17772936820983887,0.024626316611209027,0.15034198760986328,0.19804906845092773,3
comparator,4,sbc,z3,smt,SAT,0.02060532569885254,0.020686626434326172,0.0010234523172508966,0.019706249237060547,0.02174830436706543,3
comparator,4,sbc,cvc5,smt,SAT,0.012056112289428711,0.011972347895304361,0.0005210126429386017,0.011414527893066406,0.012446403503417969,3
comparator,4,sbc_half,gecode,minizinc,SAT,0.15753531455993652,0.15944568316141763,0.004239964556513801,0.15649700164794922,0.1643047332763672,3
comparator,4,sbc_half,chuffed,minizinc,SAT,0.14983177185058594,0.15204119682312012,0.006188931404403221,0.14726018905639648,0.15903162956237793,3
comparator,4,sbc_half,z3,smt,SAT,0.017472267150878906,0.018707990646362305,0.002307066259912574,0.01728200912475586,0.02136969566345215,3
comparator,4,sbc_half,cvc5,smt,SAT,0.011430740356445312,0.011206388473510742,0.001312058772386285,0.009796619415283203,0.012391805648803711,3
comparator,8,base,gecode,minizinc,SAT,0.16852021217346191,0.16477648417154947,0.014946732182268038,0.1483137607574463,0.17749547958374023,3
comparator,8,base,chuffed,minizinc,SAT,0.1567094326019287,0.15707683563232422,0.0015690875540134348,0.15572404861450195,0.158797025680542,3
comparator,8,base,z3,smt,SAT,0.021001815795898438,0.021203994750976562,0.0006022708616334587,0.02072882652282715,0.0218813419342041,3
comparator,8,base,cvc5,smt,SAT,0.023407459259033203,0.02280712127685547,0.0034674200456292826,0.019078731536865234,0.02593517303466797,3
comparator,8,sbc,gecode,minizinc,SAT,0.16080141067504883,0.16038171450297037,0.0010182508429746218,0.15922069549560547,0.16112303733825684,3
comparator,8,sbc,chuffed,minizinc,SAT,0.15139079093933105,0.1526960531870524,0.0027841999147920128,0.1508042812347412,0.15589308738708496,3
comparator,8,sbc,z3,smt,SAT,0.01993727684020996,0.019884506861368816,0.0004600392182071588,0.019400358200073242,0.020315885543823242,3
comparator,8,sbc,cvc5,smt,SAT,0.01916050910949707,0.019922812779744465,0.001530396329752502,0.018923282623291016,0.021684646606445312,3
comparator,8,sbc_half,gecode,minizinc,SAT,0.15114474296569824,0.15709424018859863,0.011087500285346937,0.1502513885498047,0.16988658905029297,3
comparator,8,sbc_half,chuffed,minizinc,SAT,0.1554853916168213,0.1565070947011312,0.0025755175844915054,0.15459918975830078,0.15943670272827148,3
comparator,8,sbc_half,z3,smt,SAT,0.01883697509765625,0.02156527837117513,0.004812125083208666,0.018737316131591797,0.027121543884277344,3
comparator,8,sbc_half,cvc5,smt,SAT,0.016627788543701172,0.016499678293863933,0.0010864312251132981,0.01535487174987793,0.017516374588012695,3
comparator,12,base,gecode,minizinc,SAT,0.1609647274017334,0.1631046930948893,0.0057800859926698455,0.15869975090026855,0.16964960098266602,3
comparator,12,base,chuffed,minizinc,SAT,0.1588573455810547,0.15886958440144858,0.002398991157364649,0.15647673606872559,0.16127467155456543,3
comparator,12,base,z3,smt,SAT,0.025331497192382812,0.024007876714070637,0.0026249319534424193,0.020984649658203125,0.025707483291625977,3
comparator,12,base,cvc5,smt,SAT,0.03237414360046387,0.03452610969543457,0.005307998788467639,0.03063201904296875,0.040572166442871094,3
comparator,12,sbc,gecode,minizinc,SAT,0.15913748741149902,0.16359694798787436,0.010633927697627181,0.15591883659362793,0.1757345199584961,3
comparator,12,sbc,chuffed,minizinc,SAT,0.15023565292358398,0.155515988667806,0.009978660027033789,0.14928698539733887,0.16702532768249512,3
comparator,12,sbc,z3,smt,SAT,0.021178722381591797,0.0221097469329834,0.002933360962248853,0.019754886627197266,0.025395631790161133,3
comparator,12,sbc,cvc5,smt,SAT,0.03043389320373535,0.030846675237019856,0.0008373589177042217,0.030295848846435547,0.03181028366088867,3
comparator,12,sbc_half,gecode,minizinc,SAT,0.16008424758911133,0.16013161341349283,0.005025077400319012,0.15513038635253906,0.16518020629882812,3
comparator,12,sbc_half,chuffed,minizinc,SAT,0.15639090538024902,0.15612069765726724,0.001561630943008967,0.15444159507751465,0.15752959251403809,3
comparator,12,sbc_half,z3,smt,SAT,0.02337932586669922,0.022077480951944988,0.0023281280934377034,0.019389629364013672,0.02346348762512207,3
comparator,12,sbc_half,cvc5,smt,SAT,0.024127483367919922,0.02466726303100586,0.0015990701929619994,0.023407936096191406,0.02646636962890625,3
comparator,16,base,gecode,minizinc,SAT,0.1648552417755127,0.16667946179707846,0.004192634589430529,0.16370797157287598,0.17147517204284668,3
comparator,16,base,chuffed,minizinc,SAT,0.1645040512084961,0.1613005002339681,0.006073706879267666,0.1542956829071045,0.1651017665863037,3
comparator,16,base,z3,smt,SAT,0.020977258682250977,0.02144336700439453,0.0016020065353275225,0.0201261043548584,0.02322673797607422,3
comparator,16,base,cvc5,smt,SAT,0.045096397399902344,0.04491217931111654,0.0011481561844115492,0.04368305206298828,0.045957088470458984,3
comparator,16,sbc,gecode,minizinc,SAT,0.16479277610778809,0.16992632548014322,0.009388320944716729,0.16422414779663086,0.18076205253601074,3
comparator,16,sbc,chuffed,minizinc,SAT,0.16077685356140137,0.1597734292348226,0.0043627426178811995,0.15499639511108398,0.16354703903198242,3
comparator,16,sbc,z3,smt,SAT,0.021343469619750977,0.02208248774210612,0.0014408603553365505,0.02116107940673828,0.0237429141998291,3
comparator,16,sbc,cvc5,smt,SAT,0.04580521583557129,0.04536581039428711,0.0022300914703971956,0.04294872283935547,0.04734349250793457,3
comparator,16,sbc_half,gecode,minizinc,SAT,0.1617569923400879,0.16296998659769693,0.0026866428638908585,0.1611037254333496,0.16604924201965332,3
comparator,16,sbc_half,chuffed,minizinc,SAT,0.16013550758361816,0.1621079444885254,0.004405068451522924,0.15903377532958984,0.16715455055236816,3
comparator,16,sbc_half,z3,smt,SAT,0.02039623260498047,0.020223379135131836,0.0004067955479488476,0.01975870132446289,0.02051520347595215,3
comparator,16,sbc_half,cvc5,smt,SAT,0.03643393516540527,0.03781024614969889,0.0028677341141892594,0.03589010238647461,0.0411067008972168,3
comparator,20,base,gecode,minizinc,SAT,0.165449857711792,0.16478975613911948,0.006313509089936347,0.1581721305847168,0.1707472801208496,3
comparator,20,base,chuffed,minizinc,SAT,0.168809175491333,0.16686884562174478,0.004210225205060338,0.16203832626342773,0.16975903511047363,3
comparator,20,base,z3,smt,SAT,0.022859573364257812,0.023461580276489258,0.0019252801599264004,0.021909236907958984,0.025615930557250977,3
comparator,20,base,cvc5,smt,SAT,0.061412811279296875,0.06216017405192057,0.0018777041192315756,0.06077122688293457,0.06429648399353027,3
comparator,20,sbc,gecode,minizinc,SAT,0.16984152793884277,0.17365256945292154,0.0068457962913809085,0.16956043243408203,0.18155574798583984,3
comparator,20,sbc,chuffed,minizinc,SAT,0.15224790573120117,0.15642070770263672,0.007848306678126834,0.15154027938842773,0.16547393798828125,3
comparator,20,sbc,z3,smt,SAT,0.02356123924255371,0.022915442784627277,0.001190918256283623,0.021541118621826172,0.023643970489501953,3
comparator,20,sbc,cvc5,smt,SAT,0.059421539306640625,0.059909979502360024,0.002533239222162665,0.05765652656555176,0.0626518726348877,3
comparator,20,sbc_half,gecode,minizinc,SAT,0.1678485870361328,0.16768614451090494,0.0044234717044847995,0.16318368911743164,0.1720261573791504,3
comparator,20,sbc_half,chuffed,minizinc,SAT,0.16372251510620117,0.16469025611877441,0.006796375936350224,0.15842962265014648,0.17191863059997559,3
comparator,20,sbc_half,z3,smt,SAT,0.023459196090698242,0.02468562126159668,0.0025646263660583832,0.0229644775390625,0.027633190155029297,3
comparator,20,sbc_half,cvc5,smt,SAT,0.045989274978637695,0.04612437884012858,0.0009693446577549163,0.04522967338562012,0.04715418815612793,3
comparator,24,base,gecode,minizinc,SAT,0.166182279586792,0.1672351360321045,0.00387926896148597,0.16399097442626953,0.17153215408325195,3
comparator,24,base,chuffed,minizinc,SAT,0.1621239185333252,0.16091322898864746,0.0022474894696147703,0.15831995010375977,0.16229581832885742,3
comparator,24,base,z3,smt,SAT,0.025069713592529297,0.025659958521525066,0.0033163371852148126,0.022678375244140625,0.029231786727905273,3
comparator,24,base,cvc5,smt,SAT,0.08395004272460938,0.08286857604980469,0.0043043046797396145,0.07812666893005371,0.08652901649475098,3
comparator,24,sbc,gecode,minizinc,SAT,0.16667413711547852,0.16582234700520834,0.005574847830673695,0.15987062454223633,0.17092227935791016,3
comparator,24,sbc,chuffed,minizinc,SAT,0.15981650352478027,0.15904601414998373,0.0015723260502553042,0.15723705291748047,0.16008448600769043,3
comparator,24,sbc,z3,smt,SAT,0.02741718292236328,0.026984373728434246,0.00185688067642214,0.024949312210083008,0.028586626052856445,3
comparator,24,sbc,cvc5,smt,SAT,0.0790090560913086,0.08095916112263997,0.0038796982987561986,0.07844138145446777,0.08542704582214355,3
comparator,24,sbc_half,gecode,minizinc,SAT,0.17807555198669434,0.17789165178934732,0.013413182705659691,0.16438746452331543,0.19121193885803223,3
comparator,24,sbc_half,chuffed,minizinc,SAT,0.16027593612670898,0.161908229192098,0.004461896920393468,0.1584923267364502,0.16695642471313477,3
comparator,24,sbc_half,z3,smt,SAT,0.02255868911743164,0.023935794830322266,0.0027675792256042003,0.02212691307067871,0.027121782302856445,3
comparator,24,sbc_half,cvc5,smt,SAT,0.0592193603515625,0.05963357289632162,0.001817688319787733,0.058058738708496094,0.06162261962890625,3
comparator,28,base,gecode,minizinc,SAT,0.18818044662475586,0.19108843803405762,0.02388499364776926,0.16879057884216309,0.2162942886352539,3
comparator,28,base,chuffed,minizinc,SAT,0.15403318405151367,0.15619595845540366,0.006430954949558195,0.15112519264221191,0.16342949867248535,3
comparator,28,base,z3,smt,SAT,0.025998830795288086,0.02565479278564453,0.0028913164999550146,0.022606849670410156,0.02835869789123535,3
comparator,28,base,cvc5,smt,SAT,0.11670136451721191,0.11644554138183594,0.001636904648133664,0.11469578742980957,0.11793947219848633,3
comparator,28,sbc,gecode,minizinc,SAT,0.16711163520812988,0.16565553347269693,0.0028866230648176353,0.16233086585998535,0.16752409934997559,3
comparator,28,sbc,chuffed,minizinc,SAT,0.1629323959350586,0.1610687573750814,0.008517321918799092,0.15177392959594727,0.16849994659423828,3
comparator,28,sbc,z3,smt,SAT,0.023802757263183594,0.024664799372355144,0.0016637913121901255,0.023608922958374023,0.026582717895507812,3
comparator,28,sbc,cvc5,smt,SAT,0.10763216018676758,0.11114343007405598,0.007601544097112885,0.10593223571777344,0.11986589431762695,3
comparator,28,sbc_half,gecode,minizinc,SAT,0.1698305606842041,0.1720604101816813,0.005003241924149438,0.16855978965759277,0.17779088020324707,3
comparator,28,sbc_half,chuffed,minizinc,SAT,0.1560807228088379,0.1573974291483561,0.003981025516789494,0.15424156188964844,0.16187000274658203,3
comparator,28,sbc_half,z3,smt,SAT,0.022544145584106445,0.022339741388956707,0.0006800482527663826,0.021580934524536133,0.02289414405822754,3
comparator,28,sbc_half,cvc5,smt,SAT,0.07620954513549805,0.07996273040771484,0.006891897301951915,0.07576203346252441,0.08791661262512207,3
comparator,32,base,gecode,minizinc,SAT,0.16756677627563477,0.16971166928609213,0.005611741417773281,0.16548871994018555,0.17607951164245605,3
comparator,32,base,chuffed,minizinc,SAT,0.15936827659606934,0.17423248291015625,0.026134282416046605,0.1589205265045166,0.2044086456298828,3
comparator,32,base,z3,smt,SAT,0.025693416595458984,0.025553464889526367,0.0011874465276472523,0.024302244186401367,0.02666473388671875,3
comparator,32,base,cvc5,smt,SAT,0.13774561882019043,0.14183417956034342,0.01297511565040946,0.13139581680297852,0.15636110305786133,3
comparator,32,sbc,gecode,minizinc,SAT,0.1743628978729248,0.17384990056355795,0.0065597708241818785,0.16704869270324707,0.18013811111450195,3
comparator,32,sbc,chuffed,minizinc,SAT,0.15933990478515625,0.16018946965535483,0.001722399450848374,0.1590569019317627,0.1621716022491455,3
comparator,32,sbc,z3,smt,SAT,0.024608850479125977,0.02465343475341797,0.00020946384995622613,0.024469852447509766,0.024881601333618164,3
comparator,32,sbc,cvc5,smt,SAT,0.13352513313293457,0.13299147288004556,0.0015299973997264296,0.13126611709594727,0.13418316841125488,3
comparator,32,sbc_half,gecode,minizinc,SAT,0.16991758346557617,0.16958300272623697,0.004343886074171045,0.16508150100708008,0.1737499237060547,3
comparator,32,sbc_half,chuffed,minizinc,SAT,0.16474461555480957,0.16332403818766275,0.0077944503609045195,0.15491700172424316,0.17031049728393555,3
comparator,32,sbc_half,z3,smt,SAT,0.023693561553955078,0.023784081141153973,0.00022923203506044297,0.023613929748535156,0.02404475212097168,3
comparator,32,sbc_half,cvc5,smt,SAT,0.09600114822387695,0.09656445185343425,0.0020200671613203242,0.09488582611083984,0.09880638122558594,3
comparator,48,base,gecode,minizinc,SAT,0.1811521053314209,0.18294747670491537,0.0033035584113896834,0.18093037605285645,0.18675994873046875,3
comparator,48,base,chuffed,minizinc,SAT,0.17235517501831055,0.17434374491373697,0.012449505630467208,0.1630082130432129,0.1876678466796875,3
comparator,48,base,z3,smt,SAT,0.02970600128173828,0.029734134674072266,0.0020827288024781476,0.02766561508178711,0.031830787658691406,3
comparator,48,base,cvc5,smt,SAT,0.3278391361236572,0.311569611231486,0.028290800806048042,0.2789022922515869,0.32796740531921387,3
comparator,48,sbc,gecode,minizinc,SAT,0.18046045303344727,0.19005664189656576,0.0192567635983106,0.17748355865478516,0.21222591400146484,3
comparator,48,sbc,chuffed,minizinc,SAT,0.17177700996398926,0.17049018541971842,0.0032079225960944383,0.1668386459350586,0.17285490036010742,3
comparator,48,sbc,z3,smt,SAT,0.031058549880981445,0.03133686383565267,0.0013142803646974113,0.030184030532836914,0.03276801109313965,3
comparator,48,sbc,cvc5,smt,SAT,0.28343725204467773,0.29946430524190265,0.03841702665607106,0.271655797958374,0.34329986572265625,3
comparator,48,sbc_half,gecode,minizinc,SAT,0.19549822807312012,0.19578059514363608,0.007895085312165949,0.18803048133850098,0.2038130760192871,3
comparator,48,sbc_half,chuffed,minizinc,SAT,0.1707766056060791,0.17203458150227866,0.00281908874582758,0.17006349563598633,0.1752636432647705,3
comparator,48,sbc_half,z3,smt,SAT,0.026673316955566406,0.02724289894104004,0.0011567459882492518,0.02648138999938965,0.028573989868164062,3
comparator,48,sbc_half,cvc5,smt,SAT,0.1929619312286377,0.19035625457763672,0.006038092887382338,0.18345284461975098,0.19465398788452148,3
comparator,64,base,gecode,minizinc,SAT,0.17887234687805176,0.17765259742736816,0.006582926945533837,0.17054510116577148,0.18354034423828125,3
comparator,64,base,chuffed,minizinc,SAT,0.18616509437561035,0.18510834376017252,0.002758457566884886,0.1819777488708496,0.18718218803405762,3
comparator,64,base,z3,smt,SAT,0.03544330596923828,0.0358579953511556,0.001263060566561863,0.03485441207885742,0.037276268005371094,3
comparator,64,base,cvc5,smt,SAT,0.46085071563720703,0.4602382977803548,0.0035981768714863555,0.4563732147216797,0.46349096298217773,3
comparator,64,sbc,gecode,minizinc,SAT,0.203155517578125,0.20109891891479492,0.020545579651383893,0.17960238456726074,0.22053885459899902,3
comparator,64,sbc,chuffed,minizinc,SAT,0.20320510864257812,0.20272930463155112,0.005280740941340231,0.19722676277160645,0.20775604248046875,3
comparator,64,sbc,z3,smt,SAT,0.0341336727142334,0.03424342473347982,0.0013155746720707132,0.03298616409301758,0.03561043739318848,3
comparator,64,sbc,cvc5,smt,SAT,0.4911532402038574,0.5439573129018148,0.11621243040351419,0.46352243423461914,0.6771962642669678,3
comparator,64,sbc_half,gecode,minizinc,SAT,0.18425703048706055,0.19174297650655112,0.01693451403914187,0.1798415184020996,0.21113038063049316,3
comparator,64,sbc_half,chuffed,minizinc,SAT,0.18065524101257324,0.18099594116210938,0.004716455381656474,0.17645907402038574,0.18587350845336914,3
comparator,64,sbc_half,z3,smt,SAT,0.02877521514892578,0.028943618138631184,0.0007378006266406934,0.028304576873779297,0.029751062393188477,3
comparator,64,sbc_half,cvc5,smt,SAT,0.308490514755249,0.31872280438741046,0.025195750628518164,0.30025291442871094,0.3474249839782715,3
comparator,96,base,gecode,minizinc,SAT,0.19737648963928223,0.1972982088724772,0.0010130464717206377,0.19624829292297363,0.19826984405517578,3
comparator,96,base,chuffed,minizinc,SAT,0.18738269805908203,0.18875773747762045,0.007569629999159293,0.18196988105773926,0.19692063331604004,3
comparator,96,base,z3,smt,SAT,0.039724111557006836,0.04012767473856608,0.0007241192758269857,0.03969526290893555,0.04096364974975586,3
comparator,96,base,cvc5,smt,SAT,1.0795691013336182,1.0737143357594807,0.050794860132419385,1.0202457904815674,1.1213281154632568,3
